open,high,low,close,volume
169.4899,170.5698,169.6899,170.1298,3004
171.4866,171.783,170.9552,171.3691,45729
170.7176,171.5171,170.7147,171.1159,71970
170.6637,170.0854,169.9847,170.035,38014
172.1252,173.9725,171.7949,172.8837,42312
171.6709,171.6397,171.2019,171.4208,52126
170.9815,171.9489,171.049,171.4989,59477
172.2099,172.8438,172.4257,172.6348,5561
170.1105,170.1733,169.4983,169.8358,34831
170.3224,170.9162,170.4207,170.6684,67931
168.6234,169.3013,168.4682,168.8848,59892
169.8763,170.4913,170.0911,170.2912,51682
169.5722,169.6143,167.7235,168.6689,1052
169.5396,170.0571,169.6515,169.8543,20535
171.7761,172.149,171.3501,171.7496,56016
173.1413,173.8316,172.6609,173.2462,64838
173.8143,174.2245,173.1734,173.699,88590
172.9949,173.661,172.9681,173.3146,36554
172.2291,172.6212,172.0446,172.3329,15675
175.0919,175.3544,174.416,174.8852,34912
173.2297,174.2896,173.0691,173.6794,3112
172.4573,172.2692,171.522,171.8956,14751
173.672,173.3545,172.7585,173.0565,34063
172.0084,171.9291,171.463,171.696,28565
170.1176,170.3848,169.7792,170.082,51732
166.1396,168.2453,167.0421,167.6437,98557
167.0633,167.1257,166.5761,166.8509,68961
166.5338,166.8687,166.5904,166.7296,73755
167.028,167.2293,167.0737,167.1515,69163
167.7978,169.2937,168.223,168.7584,38573
169.9157,170.1475,169.1814,169.6644,17365
168.6216,169.6377,169.0774,169.3576,62506
169.0989,170.032,168.0457,169.0388,59937
170.3792,170.0568,169.7794,169.9181,80735
171.8551,172.4839,171.7109,172.0974,90538
172.9607,172.8805,171.7835,172.332,9701
171.1564,172.2635,170.8181,171.5408,8935
170.1607,170.033,169.6765,169.8548,52043
166.7617,167.598,167.236,167.417,18845
169.0706,168.5764,168.522,168.5492,73456
169.9858,169.9217,169.1587,169.5402,80797
170.7757,171.2953,169.7768,170.536,84919
170.1327,171.1596,169.5077,170.3337,35738
172.0206,173.0098,172.4846,172.7472,2551
171.7267,172.608,171.2483,171.9282,86771
174.1659,174.0249,173.1506,173.5877,17485
173.6055,173.5437,173.532,173.5378,41851
171.6958,173.1416,171.8574,172.4995,84380
172.9533,173.8206,173.2571,173.5388,93958
174.9222,175.0619,173.4723,174.2671,26309
175.1626,175.5993,174.2139,174.9066,28010
174.4181,175.376,174.7564,175.0662,99395
174.0903,176.4266,173.6083,175.0174,68355
178.8789,179.3213,179.1086,179.215,18540
180.348,181.4991,181.2114,181.3553,5934
182.5989,182.8092,182.5594,182.6843,75232
184.2521,183.1711,182.6425,182.9068,96684
183.882,185.2053,184.3291,184.7672,71472
185.6391,186.238,185.2477,185.7428,54934
186.5414,186.0329,185.5872,185.8101,73404
185.6809,186.165,184.3642,185.2646,44155
185.0506,185.3038,184.9626,185.1332,10125
179.2035,180.4342,178.1302,179.2822,94348
179.0546,179.8648,179.4906,179.6777,29985
178.6744,179.0019,178.6341,178.818,20088
181.8165,181.8636,181.5041,181.6838,56593
182.3397,181.9448,181.5295,181.7372,21702
179.2604,180.7861,178.403,179.5945,64840
179.4207,179.6427,179.4032,179.5229,19493
177.1569,177.6818,177.6439,177.6628,32327
178.6424,179.1624,177.8809,178.5217,30295
179.48,179.0828,179.0351,179.0589,27999
181.1334,181.6152,179.9687,180.7919,44606
178.7504,179.5952,179.1651,179.3802,46460
179.5382,179.861,179.0572,179.4591,8072
176.6677,177.6358,176.419,177.0274,59622
178.8277,178.704,177.8699,178.2869,90538
179.1431,179.5011,178.9586,179.2298,17773
179.3152,180.7658,179.507,180.1364,42725
180.0385,180.3988,179.9159,180.1573,9539
181.1714,181.2386,180.6066,180.9226,10537
183.9779,184.0798,183.6068,183.8433,33287
183.0561,183.3882,183.2869,183.3376,49191
183.2877,183.9585,183.2616,183.6101,49281
181.0961,182.8436,180.4248,181.6342,77733
179.8621,180.1308,180.0198,180.0753,28140
179.8067,180.7919,179.747,180.2695,82290
182.808,182.859,181.6961,182.2775,56167
181.3371,181.9022,181.755,181.8286,75057
181.4844,181.4333,181.4024,181.4178,59317
180.7273,181.4504,179.9453,180.6978,80963
180.2595,180.258,179.2412,179.7496,25780
180.887,180.6114,179.9841,180.2978,60603
177.9871,177.8948,177.3378,177.6163,48873
180.0997,180.3157,179.5027,179.9092,78912
178.1678,179.1169,178.3432,178.73,90835
179.4609,180.15,179.9264,180.0382,28578
177.3187,178.1169,177.4224,177.7697,83282
179.3802,179.1939,178.759,178.9765,17715
180.2366,181.2774,179.1165,180.197,28544
181.3788,181.1511,180.6636,180.9073,46763
179.6653,180.0248,178.228,179.1264,41361
179.2002,179.8111,179.3716,179.5913,73523
177.5017,177.568,177.4012,177.4846,47534
177.0469,178.0464,176.0612,177.0538,99725
178.7182,180.0621,177.7261,178.8941,75490
180.0479,180.7449,179.9296,180.3372,52935
181.0238,180.5832,180.1821,180.3826,22674
178.6702,179.0715,178.2131,178.6423,99552
179.8205,180.2513,179.3756,179.8135,40092
179.4331,180.2993,179.4333,179.8663,12738
176.0667,176.2098,175.2118,175.7108,67018
176.5695,177.3052,176.9019,177.1035,55655
177.32,177.6842,176.4725,177.0783,98044
179.4846,179.7416,178.709,179.2253,45435
177.0609,177.3419,177.2186,177.2802,45818
171.8299,171.9114,171.4212,171.6663,12424
172.2585,172.6906,171.6345,172.1626,87334
172.6614,172.9431,172.4204,172.6817,61355
169.7861,169.8008,169.7583,169.7795,29667
168.1664,168.3886,167.8818,168.1352,94939
172.8519,173.0572,172.5119,172.7845,55384
172.3049,172.7172,171.8303,172.2738,54013
172.9755,173.6558,173.4447,173.5502,10559
172.3596,172.6475,172.2292,172.4384,74850
168.9853,169.026,168.6763,168.8511,83669
168.6297,168.5934,168.5677,168.5805,46374
168.6307,168.2744,168.0248,168.1496,98757
167.8056,167.5676,167.4205,167.494,98692
166.8819,167.3284,167.3092,167.3188,91697
167.6938,168.5363,167.0191,167.7777,9735
167.3861,167.8763,167.2089,167.5426,72112
165.4394,165.5322,165.351,165.4416,52352
166.261,166.7634,165.7616,166.2625,52855
163.3372,163.0381,163.038,163.0381,74742
159.7965,160.5807,158.8423,159.7115,92578
161.502,161.0872,160.7288,160.908,61719
161.8569,161.8399,161.64,161.7399,90873
161.2605,162.0347,161.2918,161.6633,65278
159.2,160.4587,158.3884,159.4235,59242
158.5977,158.3315,158.2903,158.3109,76110
157.1461,158.1676,157.6539,157.9108,44018
154.779,155.7372,155.0757,155.4065,20992
154.2785,154.3108,154.2362,154.2735,50755
155.7383,155.6088,154.9818,155.2953,5043
158.1451,157.8922,157.1626,157.5274,41022
156.7802,157.0866,156.6782,156.8824,30264
158.588,158.4402,157.7295,158.0849,47329
155.1085,155.4167,154.7331,155.0749,55521
155.3958,156.4805,155.7455,156.113,20876
154.8698,155.325,154.4221,154.8736,97465
155.0766,156.249,154.4811,155.365,94110
155.4226,155.476,154.5153,154.9957,78320
157.0456,157.9885,156.127,157.0577,75732
155.1032,156.0825,155.3177,155.7001,73290
155.9878,156.8141,156.5716,156.6928,94240
156.2607,156.4324,156.1087,156.2705,53286
154.9058,156.784,155.2935,156.0388,48441
155.5254,156.3468,155.1882,155.7675,60155
154.5728,154.8784,154.0532,154.4658,95932
153.9697,154.7004,154.2185,154.4595,83734
154.8385,155.0565,153.6998,154.3781,9723
155.319,154.9921,154.5399,154.766,50157
154.4398,155.1365,154.688,154.9123,63058
156.0243,156.9428,155.3851,156.1639,37444
158.0921,158.1724,157.0711,157.6217,84454
155.9809,156.4023,155.5607,155.9815,51636
156.6939,157.6688,157.0356,157.3522,95563
155.4344,155.8334,155.1691,155.5012,3266
156.0306,156.683,156.1788,156.4309,68950
157.9394,157.6543,157.1777,157.416,87379
154.7037,155.1148,153.7313,154.423,3552
154.4366,154.643,154.5211,154.5821,63751
153.9389,154.0059,153.7407,153.8733,89240
152.1218,152.9393,152.503,152.7212,47363
154.4494,154.9568,154.6421,154.7995,20244
154.5197,154.206,153.4001,153.803,98073
152.6027,152.5935,152.5629,152.5782,34845
153.135,152.8212,152.5966,152.7089,61210
153.8782,154.4629,153.0795,153.7712,88359
154.1742,153.8053,153.3321,153.5687,3526
154.4436,155.4757,155.2749,155.3753,33501
156.1276,156.6949,155.7368,156.2158,34489
153.5828,153.1642,152.4932,152.8287,6801
152.4709,152.1999,151.8698,152.0348,23437
151.797,151.8377,150.554,151.1958,63806
151.9327,151.9592,151.9123,151.9357,98493
147.7245,148.871,147.0548,147.9629,67881
151.2817,152.5993,150.8992,151.7493,1745
152.0682,152.9381,152.2024,152.5703,14326
153.1827,153.0978,152.5276,152.8127,9124
154.8716,154.8519,154.4152,154.6335,6599
158.2415,158.3302,158.216,158.2731,91245
159.9105,159.7505,159.5837,159.6671,38581
161.2669,161.2462,161.1498,161.198,77152
161.8907,161.8575,160.9921,161.4248,8764
161.6732,161.2203,161.2046,161.2125,41077
159.9484,160.7538,160.1693,160.4615,11891
159.2826,159.3381,158.9659,159.152,10654
157.2831,158.2363,157.9127,158.0745,51499
156.0177,156.0688,155.8421,155.9554,30817
156.1352,156.3138,155.3916,155.8527,65811
152.6387,153.3076,153.1778,153.2427,66488
153.3587,154.0624,153.0387,153.5506,50116
153.5145,154.2791,152.7412,153.5101,16538
153.8589,154.1785,153.3236,153.7511,26807
152.8358,153.2309,152.6964,152.9636,15289
157.1309,157.8488,157.522,157.6854,70797
159.82,160.2786,159.4132,159.8459,90128
157.09,157.9172,157.8278,157.8725,94817
158.1455,158.7482,157.7637,158.256,70618
157.1013,157.6166,157.0025,157.3096,18963
155.6667,155.9093,155.5495,155.7294,96306
153.4003,154.106,153.2102,153.6581,88519
153.6395,154.3834,154.2919,154.3376,69955
153.1329,153.3545,153.2484,153.3014,97527
155.2327,155.0385,154.5623,154.8004,19401
156.946,156.4373,156.2713,156.3543,86937
159.6782,159.0163,158.0199,158.5181,4037
157.9805,157.6272,156.7383,157.1828,15501
157.3785,158.1224,157.769,157.9457,18145
158.7656,159.2602,158.6606,158.9604,45932
158.2117,158.8584,157.5867,158.2226,48948
156.977,157.0922,156.9423,157.0173,79374
159.5935,160.1179,159.0025,159.5602,83518
161.0943,160.5897,159.2886,159.9391,60546
160.4498,161.2372,160.7074,160.9723,70279
159.3233,160.0102,159.3199,159.6651,64039
158.5121,158.6324,156.8362,157.7343,32966
156.562,157.1375,156.5662,156.8518,42376
156.858,157.4837,155.8623,156.673,7210
155.5025,155.3964,154.6462,155.0213,67123
155.2478,155.3157,154.7274,155.0215,30443
152.5072,152.7805,152.0585,152.4195,77535
151.152,151.0534,150.4017,150.7276,57335
151.3473,151.821,151.6868,151.7539,37426
152.458,153.1216,152.249,152.6853,66379
152.3467,152.3765,151.8281,152.1023,16845
149.6347,150.7026,150.4363,150.5694,64352
149.6709,149.2884,148.7867,149.0375,76951
148.6313,148.6182,148.374,148.4961,46377
149.5367,150.2004,148.7357,149.4681,22964
150.1325,151.4369,150.304,150.8705,11375
149.5569,150.3915,149.8814,150.1364,48531
148.2421,148.8161,148.0232,148.4196,82684
149.1925,149.4772,148.1868,148.832,6913
146.7015,148.0338,147.2086,147.6212,87946
147.2183,147.0501,146.6917,146.8709,30351
148.6713,149.7795,147.8846,148.832,44329
149.9773,151.6481,148.5077,150.0779,92471
150.4444,150.4048,150.2552,150.33,50932
148.5529,148.9523,147.9136,148.433,59880
148.4437,149.3807,148.1425,148.7616,33938
150.6392,150.8555,149.8591,150.3573,21608
148.7652,150.7363,148.8788,149.8076,52879
151.6414,151.8767,151.8165,151.8466,62836
153.8957,154.3302,153.3193,153.8248,68644
156.2375,156.4688,156.33,156.3994,82012
156.0325,158.0058,155.7791,156.8924,64297
158.1886,157.8486,157.8108,157.8297,76386
159.478,160.488,159.667,160.0775,10987
160.7771,160.8276,160.7918,160.8097,40384
160.0932,160.1618,159.8776,160.0197,99700
159.3274,159.5817,159.0542,159.318,91915
160.2741,160.016,159.4119,159.714,20388
157.6435,158.4987,156.8388,157.6687,12961
157.6605,157.503,157.4142,157.4586,75382
159.1743,160.419,157.983,159.201,74180
156.0148,156.3959,155.0609,155.7284,65089
158.7947,158.1763,158.0909,158.1336,43836
159.9902,160.8951,158.9534,159.9243,25843
159.5784,159.7571,158.6529,159.205,2092
160.7849,160.3427,159.8293,160.086,43428
160.7589,160.2101,160.004,160.107,76049
161.905,162.0934,162.0913,162.0924,41095
164.2104,164.0755,163.3274,163.7014,38761
161.5463,161.463,161.3887,161.4259,4079
162.9343,162.53,162.25,162.39,43468
162.3488,162.1287,162.0159,162.0723,13167
162.3569,162.597,161.8486,162.2228,3135
161.2674,161.696,160.4194,161.0577,96772
164.0148,163.91,163.8687,163.8893,22305
165.7565,166.4678,164.7527,165.6103,47422
164.3234,164.4428,164.3606,164.4017,67222
162.1015,162.3898,162.0582,162.224,10166
162.4695,161.9916,161.2375,161.6146,82993
162.5655,162.4121,162.2538,162.333,55053
162.4592,163.6732,161.8051,162.7391,17964
164.6576,164.7967,164.7928,164.7948,28716
166.6394,166.4632,165.7627,166.113,91334
167.3697,168.1175,167.3629,167.7402,13199
167.5569,168.5568,168.0537,168.3052,18280
165.2824,166.1213,165.8462,165.9838,3433
164.8162,165.7038,165.6473,165.6755,37720
166.796,167.6993,167.1975,167.4484,73988
166.7859,167.6979,167.0599,167.3789,3169
168.9368,168.3789,168.0965,168.2377,47854
167.695,168.0327,167.4038,167.7183,34590
165.8269,166.0714,165.9443,166.0079,27787
165.1017,165.9633,165.6761,165.8197,78062
166.2773,166.3677,166.3298,166.3487,3139
164.4132,165.3239,165.2254,165.2746,29425
164.7189,165.0018,164.8014,164.9016,42273
164.3807,163.3779,163.3599,163.3689,69185
165.5427,166.5628,163.8647,165.2137,55241
164.6401,164.8996,164.588,164.7438,40821
167.5037,167.4762,166.8309,167.1536,2489
169.4601,169.9447,169.5066,169.7257,44568
169.1977,169.7365,169.4737,169.6051,66109
168.7701,168.5586,167.2647,167.9116,36300
163.8625,164.5716,164.2804,164.426,18039
161.8499,162.5495,161.4945,162.022,70254
159.959,159.9794,159.6452,159.8123,86902
161.5761,162.5112,161.5513,162.0312,52826
162.5518,162.4178,162.0524,162.2351,73980
162.7336,163.4357,162.3311,162.8834,72745
159.6003,159.5508,159.0152,159.283,74402
157.6675,157.9879,156.7937,157.3908,37783
158.6869,158.9622,158.6432,158.8027,23360
160.0914,159.9898,158.5581,159.274,50352
158.738,160.4675,157.6434,159.0554,7611
160.6171,160.7967,159.1428,159.9698,30105
163.1757,162.6075,162.5976,162.6025,74865
163.1214,162.831,161.6877,162.2594,45023
162.473,162.9064,161.87,162.3882,35243
162.3322,163.1428,162.2915,162.7172,30853
167.664,166.7844,166.4672,166.6258,45373
162.9806,163.8199,162.4689,163.1444,86824
163.8744,164.7321,163.8187,164.2754,80163
164.0098,164.2093,163.997,164.1032,29807
164.5636,165.17,164.9294,165.0497,1448
164.24,164.1332,163.8292,163.9812,1068
163.6195,164.3721,163.4625,163.9173,90016
164.9574,165.7184,164.4813,165.0998,5908
170.7501,170.9119,169.5996,170.2557,94744
171.9697,172.0906,171.2064,171.6485,8369
170.2179,170.2869,170.1331,170.21,35508
169.5926,169.5774,169.434,169.5057,94844
168.7603,168.7704,168.7378,168.7541,27595
165.5264,165.7729,165.7086,165.7408,37660
165.209,165.6837,164.7368,165.2102,80788
166.6825,166.8111,166.0639,166.4375,46432
164.2711,164.7565,163.9101,164.3333,59858
166.2819,166.6911,165.4544,166.0727,51228
166.4805,167.1307,166.6681,166.8994,50160
165.3905,166.3222,165.0592,165.6907,94164
165.1082,165.7153,165.2302,165.4727,32050
167.849,168.2991,167.9691,168.1341,99554
170.0383,170.1617,168.6068,169.3842,99427
169.7851,169.8785,168.9536,169.4161,13921
168.4842,169.6041,168.4566,169.0303,62638
169.3988,169.5867,168.7667,169.1767,75556
168.1306,168.801,167.8547,168.3278,92546
164.4644,165.1458,164.4578,164.8018,49507
167.4342,168.2831,168.0845,168.1838,30589
168.9531,168.9568,167.9669,168.4619,35845
168.4574,169.2547,169.0442,169.1494,83515
169.0421,169.4105,168.7264,169.0684,28278
167.366,167.9098,167.7752,167.8425,24348
167.9372,168.2029,166.8915,167.5472,33790
164.7188,165.4549,164.3135,164.8842,58669
168.5872,168.9054,168.4051,168.6553,5972
166.5397,167.2142,165.9659,166.59,17015
165.0372,164.9346,164.8405,164.8876,91074
164.1845,164.5483,163.8079,164.1781,98366
166.2877,166.4165,166.202,166.3093,65704
166.0913,166.6256,166.0745,166.35,81556
163.5341,164.7902,163.8305,164.3104,66798
165.8294,167.2196,165.5559,166.3878,45460
167.982,167.8992,167.3422,167.6207,16142
168.3854,169.412,167.668,168.54,63823
169.425,170.2612,169.2651,169.7632,35353
173.1118,174.456,173.2338,173.8449,50584
176.7444,177.6827,177.6392,177.6609,42519
176.0864,177.1265,175.7908,176.4587,60899
179.8196,179.9076,178.7761,179.3418,13336
179.746,180.0548,180.039,180.0469,89231
181.181,181.1658,180.7613,180.9635,60046
177.5974,178.5757,177.2628,177.9193,19872
177.9743,178.4809,176.7869,177.6339,46649
176.0219,176.6312,175.7844,176.2078,55846
177.0279,177.7814,177.5876,177.6845,46283
179.4605,179.6086,179.6022,179.6054,88991
176.8653,176.1481,175.6469,175.8975,17597
176.8207,175.9773,175.7754,175.8763,76393
178.1266,178.387,177.347,177.867,57175
177.4798,177.7498,177.3557,177.5528,49281
179.0281,178.9257,178.8043,178.865,70014
179.6816,179.975,179.047,179.511,82784
180.1207,180.6222,179.6623,180.1423,36565
179.9092,179.784,179.5591,179.6715,59385
177.6145,177.6042,177.4031,177.5036,36159
175.3642,176.1491,174.9122,175.5306,22749
176.1594,177.0033,176.5834,176.7933,79685
176.6013,177.8829,175.8079,176.8454,8216
177.0418,177.5742,175.662,176.6181,28301
175.8705,176.3558,175.4184,175.8871,56975
175.5259,176.161,174.5749,175.3679,47332
177.0709,177.2405,177.2024,177.2214,1847
176.0835,176.9274,176.3626,176.645,22886
174.169,174.5382,174.0494,174.2938,5671
175.0687,175.7113,175.5034,175.6073,42504
174.6939,175.5903,174.9399,175.2651,5153
175.9718,175.6699,175.0054,175.3377,52263
177.9493,178.5613,177.7865,178.1739,63338
177.7588,178.3392,177.9709,178.1551,60452
179.5554,178.9283,178.4479,178.6881,75107
177.0311,177.3964,175.8023,176.5993,47033
176.0327,176.4907,175.9675,176.2291,31456
177.5483,177.862,176.7797,177.3209,10353
174.4571,175.3886,173.7726,174.5806,66601
174.5851,175.1013,174.7961,174.9487,55450
175.3919,175.5257,174.7593,175.1425,15301
175.0618,176.0809,174.3838,175.2323,83717
177.1074,177.5881,176.5465,177.0673,11008
178.2216,178.5753,176.779,177.6772,6290
180.8141,180.4914,180.1508,180.3211,32474
178.2529,178.6597,178.4354,178.5475,67167
179.0688,178.8428,178.7733,178.8081,59711
178.3714,178.9949,178.9591,178.977,29351
177.3204,177.1502,177.0121,177.0812,37026
178.8719,180.0,177.5846,178.7923,58570
183.1745,182.9738,182.9592,182.9665,74919
182.7904,184.0685,181.8389,182.9537,36567
185.0457,184.262,183.5298,183.8959,88645
183.572,184.3473,183.7922,184.0698,2149
183.3074,183.8532,181.6961,182.7747,20387
178.9096,179.8722,179.058,179.4651,37313
178.486,178.5014,177.9313,178.2164,1019
176.0571,176.3489,175.1582,175.7535,29276
178.7956,178.8644,178.6678,178.7661,60750
178.3128,178.7504,178.406,178.5782,67535
178.0537,178.5689,177.3877,177.9783,69070
179.7225,179.6267,179.5306,179.5786,95074
178.5357,177.9593,177.2051,177.5822,5425
175.7769,176.58,175.8962,176.2381,84610
176.0815,177.0189,175.7325,176.3757,72864
178.3601,178.9443,177.4713,178.2078,75062
178.9821,179.8298,178.4095,179.1197,69089
179.5285,180.0411,179.1237,179.5824,85430
180.3178,180.4992,178.9821,179.7406,40906
178.951,180.7786,180.1774,180.478,11242
180.5356,181.791,179.929,180.86,15275
178.0795,179.1218,178.9088,179.0153,60566
178.4731,179.2438,178.9875,179.1157,76284
178.4888,177.5157,176.9052,177.2104,40911
177.6901,177.5365,177.2071,177.3718,44305
177.041,177.4462,175.6279,176.537,11357
180.9939,181.1337,180.9415,181.0376,26364
181.3955,181.1436,180.8234,180.9835,50793
177.5144,178.7303,178.19,178.4602,57454
178.7938,178.705,177.7721,178.2386,73906
178.7414,179.496,178.8682,179.1821,86026
181.908,182.3737,182.023,182.1984,97285
181.4171,181.3864,180.8988,181.1426,22302
178.4635,178.6234,177.9652,178.2943,11496
179.8141,180.8179,178.7191,179.7685,49508
176.5795,177.8196,176.7895,177.3046,44189
176.6019,176.6223,176.4757,176.549,5303
176.6193,176.4081,175.8156,176.1118,42838
175.7256,176.3219,175.6917,176.0068,41510
177.9365,177.2667,177.2081,177.2374,49566
175.5825,176.1638,175.9231,176.0434,52541
175.5826,175.8049,175.3534,175.5792,35380
176.3803,175.7049,175.4384,175.5717,62817
175.4924,175.9814,175.7224,175.8519,95618
176.5981,176.8224,175.2606,176.0415,90552
177.8742,177.0606,176.5927,176.8266,4464
178.428,178.9097,177.7632,178.3365,24364
178.7714,179.3881,178.7209,179.0545,91682
179.4676,179.9012,179.868,179.8846,10366
177.7494,177.2358,176.877,177.0564,55891
177.8416,178.0533,176.2728,177.163,22610
178.8043,178.299,177.7616,178.0303,55410
179.3281,179.7331,178.9585,179.3458,50431
178.6766,178.275,177.969,178.122,7215
176.94,177.6139,176.3179,176.9659,28128
175.5015,176.2558,175.6796,175.9677,88777
177.5259,177.4334,176.4249,176.9292,16285
179.6524,179.6376,177.9146,178.7761,8668
177.5204,178.2212,177.9099,178.0656,40070
179.1398,179.9644,179.4359,179.7001,39037
179.9616,180.4302,179.4498,179.94,87029
180.2499,180.3681,179.1006,179.7343,35820
178.7623,179.4529,179.2919,179.3724,69602
180.8526,181.4834,179.9757,180.7295,12902
181.0148,181.5404,181.1317,181.336,65849
185.871,185.7762,185.1859,185.4811,64698
183.4787,183.97,183.8678,183.9189,64814
185.3183,185.5349,184.2455,184.8902,75585
183.8429,184.2976,183.5628,183.9302,12992
181.8371,182.8971,181.8024,182.3497,79289
182.383,182.359,182.3373,182.3481,90166
181.5551,182.7876,182.4461,182.6168,41540
187.6489,188.4107,187.5176,187.9642,80597
187.8268,188.1659,187.1078,187.6368,63185
184.5488,185.7304,185.3395,185.535,15512
184.6249,186.48,185.6402,186.0601,39654
180.9398,182.4741,181.963,182.2186,27432
182.7941,183.8869,180.2517,182.0693,13419
182.0747,183.1627,181.0706,182.1166,42736
183.2887,183.8572,183.3067,183.5819,82187
185.9134,185.7714,185.004,185.3877,29338
184.2489,185.035,183.9104,184.4727,24929
184.3617,184.4611,183.9655,184.2133,60807
182.8345,183.1789,182.462,182.8204,79167
180.5209,181.7224,179.8303,180.7764,53600
181.5147,181.4255,181.2839,181.3547,97740
179.4785,179.9484,178.1778,179.0631,41081
178.2396,178.9055,177.7716,178.3386,88609
176.3376,176.6218,176.5414,176.5816,53519
177.3874,178.6716,176.4683,177.5699,50729
179.5402,181.1025,180.4704,180.7865,95552
178.603,178.5144,178.3885,178.4514,39284
174.5272,175.4159,174.9092,175.1626,52674
175.2918,175.1617,174.7609,174.9613,62964
174.9588,175.6561,174.3565,175.0063,39461
175.4618,175.6061,175.2068,175.4064,80771
175.008,175.6207,173.6615,174.6411,66581
173.8237,174.5038,174.1125,174.3082,11126
175.16,175.4496,174.4828,174.9662,39492
176.9461,176.9447,176.6635,176.8041,22931
173.2691,173.4947,173.2356,173.3652,69830
172.2619,173.3416,172.1442,172.7429,60414
173.4387,173.4772,172.7819,173.1295,58969
171.9196,171.6892,171.4259,171.5575,20938
174.6041,174.5461,174.5432,174.5446,97461
172.8961,173.9825,172.9236,173.453,61993
173.1244,174.4893,172.3082,173.3988,8729
174.3487,174.4368,174.3236,174.3802,76738
173.7247,173.7639,172.9693,173.3666,7951
169.3741,170.2367,170.1284,170.1826,83172
169.1835,169.7375,169.2027,169.4701,23084
171.0248,171.4639,170.9994,171.2316,7296
170.6293,170.7136,170.6302,170.6719,15026
168.5836,170.0872,168.4015,169.2443,56998
170.7164,171.4443,170.2115,170.8279,56026
170.1213,170.7597,169.8002,170.2799,59521
168.9009,169.8071,169.0494,169.4283,85122
169.6384,170.3435,169.0533,169.6984,20225
170.7457,171.3548,170.6918,171.0233,34038
175.3741,175.3019,174.9256,175.1137,58905
176.1109,176.8831,176.2766,176.5798,96740
178.6937,178.8919,178.3992,178.6456,86059
177.3284,177.9859,177.5331,177.7595,11371
175.6371,177.3042,174.6033,175.9537,94865
176.238,176.1191,176.0429,176.081,94965
176.4114,176.7555,175.8191,176.2873,46275
174.1855,174.6392,174.1682,174.4037,70159
173.9747,174.5107,173.7201,174.1154,87914
174.0657,175.2977,174.3584,174.8281,65476
176.2141,175.6578,175.2934,175.4756,64776
176.7418,177.2127,175.5434,176.3781,10294
177.2546,177.351,176.4668,176.9089,1750
175.1873,176.2733,175.786,176.0296,25123
174.8297,175.2488,175.0364,175.1426,64974
172.8866,173.5007,172.6199,173.0603,74550
175.1458,176.256,176.0766,176.1663,43732
176.6781,176.8505,175.5647,176.2076,95795
176.5959,176.1599,175.4982,175.829,52238
175.2912,174.7838,173.6432,174.2135,45230
178.7825,179.4993,179.1912,179.3453,49046
177.5007,177.4768,177.3997,177.4382,13392
177.3963,176.9665,176.4236,176.695,55853
177.3125,177.4612,177.4338,177.4475,42466
178.2266,178.7003,178.3603,178.5303,99632
179.2492,180.2958,180.2209,180.2583,63423
184.1584,183.5492,183.5203,183.5347,81179
184.4714,184.6345,184.3296,184.4821,58565
182.1529,182.6539,182.4508,182.5523,86807
182.2566,182.3033,181.8997,182.1015,16386
182.7641,183.1086,182.252,182.6803,29822
186.5709,186.5738,186.3798,186.4768,77498
183.7691,185.0172,182.7605,183.8889,13131
187.0245,186.199,186.0383,186.1187,59322
186.3974,186.7476,186.1967,186.4721,36861
188.9666,189.3884,186.7178,188.0531,73489
188.1981,188.0869,187.6733,187.8801,94036
186.5124,186.8112,185.8211,186.3161,80392
187.67,188.0298,187.4377,187.7337,83540
189.5333,189.2926,188.6696,188.9811,53617
190.9017,191.1048,190.5692,190.837,39958
190.2971,191.3817,190.2797,190.8307,76359
189.1557,189.8889,189.5214,189.7051,55566
187.0037,187.4294,186.1046,186.767,98145
187.8034,188.4032,188.2288,188.316,43797
189.0978,189.4959,188.7703,189.1331,71471
187.9195,187.5041,187.1467,187.3254,97050
186.5052,186.5023,186.1682,186.3352,76288
185.0823,185.7247,185.2436,185.4841,82806
183.525,182.8956,182.6083,182.752,40481
181.5739,181.5793,180.9725,181.2759,23458
179.786,179.3692,179.1082,179.2387,24065
177.3029,178.9775,178.0571,178.5173,95229
177.3923,177.7504,176.6825,177.2164,82773
174.7913,174.9242,173.7775,174.3508,29897
178.8021,178.6601,177.1292,177.8947,62988
179.3496,180.5041,179.7772,180.1407,21853
179.4022,179.278,178.2328,178.7554,34795
180.1445,179.8676,178.6528,179.2602,60070
178.937,180.4888,179.5641,180.0265,75560
182.4503,182.3424,182.0351,182.1888,78121
181.0504,181.6328,179.7983,180.7156,80628
182.528,182.9149,182.4996,182.7072,60930
181.4573,182.4352,181.0137,181.7245,46427
179.6743,179.8144,178.8157,179.315,8800
180.2982,181.0866,180.1764,180.6315,18772
182.8618,183.076,182.886,182.981,51064
188.1923,187.7521,187.7173,187.7347,57791
186.4773,185.5533,185.4491,185.5012,74208
187.1178,187.2744,186.3581,186.8162,39200
186.1439,186.2737,185.865,186.0693,43229
187.255,189.0136,186.0774,187.5455,50909
184.2462,185.4629,184.15,184.8065,92900
183.0987,183.585,181.3976,182.4913,74579
181.0102,181.1813,181.0059,181.0936,71728
181.8804,181.375,181.1345,181.2547,85753
179.9328,180.2525,179.9692,180.1108,52239
180.9627,181.7954,180.8364,181.3159,65567
